fecha,nuevas,suspendidas,reingresos,actividad,delta,saldo
2019-01-25,25,0,0,Todas,0,108324
2019-01-28,25,0,0,Todas,0,108349
2019-01-29,31,0,0,Todas,0,108380
2019-01-30,24,0,0,Todas,0,108404
2019-01-31,55,0,0,Todas,0,108459
2019-02-01,107,0,0,Todas,0,108566
2019-02-04,28,0,0,Todas,0,108594
2019-02-05,22,0,0,Todas,0,108616
2019-02-06,26,0,0,Todas,0,108642
2019-02-07,32,0,0,Todas,0,108674
2019-02-08,48,0,0,Todas,0,108722
2019-02-09,1,0,0,Todas,0,108723
2019-02-11,20,0,0,Todas,0,108743
2019-02-12,33,0,0,Todas,0,108776
2019-02-13,27,0,0,Todas,0,108803
2019-02-14,22,0,0,Todas,0,108825
2019-02-15,21,0,0,Todas,0,108846
2019-02-18,19,0,0,Todas,0,108865
2019-02-19,23,0,0,Todas,0,108888
2019-02-20,27,0,0,Todas,0,108915
2019-02-21,27,0,0,Todas,0,108942
2019-02-22,16,0,0,Todas,0,108958
2019-02-25,23,0,0,Todas,0,108981
2019-02-26,21,0,0,Todas,0,109002
2019-02-27,19,0,0,Todas,0,109021
2019-02-28,18,0,0,Todas,0,109039
2019-03-01,28,0,0,Todas,0,109067
2019-03-02,1,0,0,Todas,0,109068
2019-03-06,16,0,0,Todas,0,109084
2019-03-07,25,0,0,Todas,0,109109
2019-03-08,21,0,0,Todas,0,109130
2019-03-11,22,0,0,Todas,0,109152
2019-03-12,16,0,0,Todas,0,109168
2019-03-13,12,0,0,Todas,0,109180
2019-03-14,18,0,0,Todas,0,109198
2019-03-15,23,0,0,Todas,0,109221
2019-03-16,1,0,0,Todas,0,109222
2019-03-18,16,0,0,Todas,0,109238
2019-03-19,21,0,0,Todas,0,109259
2019-03-20,26,0,0,Todas,0,109285
2019-03-21,26,0,0,Todas,0,109311
2019-03-22,33,0,0,Todas,0,109344
2019-03-24,1,0,0,Todas,0,109345
2019-03-25,19,0,0,Todas,0,109364
2019-03-26,17,0,0,Todas,0,109381
2019-03-27,25,0,0,Todas,0,109406
2019-03-28,23,0,0,Todas,0,109429
2019-03-29,17,0,0,Todas,0,109446
2019-04-01,19,0,0,Todas,0,109465
2019-04-02,23,0,0,Todas,0,109488
2019-04-03,22,0,0,Todas,0,109510
2019-04-04,31,0,0,Todas,0,109541
2019-04-05,23,0,0,Todas,0,109564
2019-04-08,22,0,0,Todas,0,109586
2019-04-09,22,0,0,Todas,0,109608
2019-04-10,19,0,0,Todas,0,109627
2019-04-11,15,0,0,Todas,0,109642
2019-04-12,15,0,0,Todas,0,109657
2019-04-15,19,0,0,Todas,0,109676
2019-04-16,23,0,0,Todas,0,109699
2019-04-17,16,0,0,Todas,0,109715
2019-04-18,25,0,0,Todas,0,109740
2019-04-22,16,0,0,Todas,0,109756
2019-04-23,29,0,0,Todas,0,109785
2019-04-24,19,0,0,Todas,0,109804
2019-04-25,21,0,0,Todas,0,109825
2019-04-26,22,0,0,Todas,0,109847
2019-04-29,13,0,0,Todas,0,109860
2019-04-30,14,0,0,Todas,0,109874
2019-05-01,1,0,0,Todas,0,109875
2019-05-02,18,0,0,Todas,0,109893
2019-05-06,25,0,0,Todas,0,109918
2019-05-07,31,0,0,Todas,0,109949
2019-05-08,26,0,0,Todas,0,109975
2019-05-09,21,0,0,Todas,0,109996
2019-05-10,24,0,0,Todas,0,110020
2019-05-13,22,0,0,Todas,0,110042
2019-05-14,32,0,0,Todas,0,110074
2019-05-15,30,0,0,Todas,0,110104
2019-05-16,26,0,0,Todas,0,110130
2019-05-17,31,0,0,Todas,0,110161
2019-05-20,29,0,0,Todas,0,110190
2019-05-21,14,0,0,Todas,0,110204
2019-05-22,21,0,0,Todas,0,110225
2019-05-23,43,0,0,Todas,0,110268
2019-05-27,15,0,0,Todas,0,110283
2019-05-28,21,0,0,Todas,0,110304
2019-05-29,23,0,0,Todas,0,110327
2019-05-30,23,0,0,Todas,0,110350
2019-05-31,28,0,0,Todas,0,110378
2019-06-03,12,0,0,Todas,0,110390
2019-06-04,13,0,0,Todas,0,110403
2019-06-05,19,0,0,Todas,0,110422
2019-06-06,21,0,0,Todas,0,110443
2019-06-07,36,0,0,Todas,0,110479
2019-06-10,32,0,0,Todas,0,110511
2019-06-11,25,0,0,Todas,0,110536
2019-06-12,25,0,0,Todas,0,110561
2019-06-13,20,0,0,Todas,0,110581
2019-06-14,19,0,0,Todas,0,110600
2019-06-17,28,0,0,Todas,0,110628
2019-06-18,35,0,0,Todas,0,110663
2019-06-19,24,0,0,Todas,0,110687
2019-06-20,21,0,0,Todas,0,110708
2019-06-21,19,0,0,Todas,0,110727
2019-06-24,18,0,0,Todas,0,110745
2019-06-25,21,0,0,Todas,0,110766
2019-06-26,28,0,0,Todas,0,110794
2019-06-27,32,0,0,Todas,0,110826
2019-06-28,18,0,0,Todas,0,110844
2019-07-01,28,0,0,Todas,0,110872
2019-07-02,19,0,0,Todas,0,110891
2019-07-03,22,0,0,Todas,0,110913
2019-07-04,20,0,0,Todas,0,110933
2019-07-05,35,0,0,Todas,0,110968
2019-07-08,30,0,0,Todas,0,110998
2019-07-09,13,0,0,Todas,0,111011
2019-07-10,21,0,0,Todas,0,111032
2019-07-11,19,0,0,Todas,0,111051
2019-07-12,21,0,0,Todas,0,111072
2019-07-15,26,0,0,Todas,0,111098
2019-07-16,27,0,0,Todas,0,111125
2019-07-17,25,0,0,Todas,0,111150
2019-07-18,30,0,0,Todas,0,111180
2019-07-19,23,0,0,Todas,0,111203
2019-07-22,22,0,0,Todas,0,111225
2019-07-23,19,0,0,Todas,0,111244
2019-07-24,16,0,0,Todas,0,111260
2019-07-25,17,0,0,Todas,0,111277
2019-07-26,25,0,0,Todas,0,111302
2019-07-29,16,0,0,Todas,0,111318
2019-07-30,11,0,0,Todas,0,111329
2019-07-31,22,0,0,Todas,0,111351
2019-08-01,22,0,0,Todas,0,111373
2019-08-02,24,0,0,Todas,0,111397
2019-08-05,17,0,0,Todas,0,111414
2019-08-06,17,0,0,Todas,0,111431
2019-08-07,33,0,0,Todas,0,111464
2019-08-08,21,0,0,Todas,0,111485
2019-08-12,16,0,0,Todas,0,111501
2019-08-13,22,0,0,Todas,0,111523
2019-08-14,22,0,0,Todas,0,111545
2019-08-15,26,0,0,Todas,0,111571
2019-08-16,20,0,0,Todas,0,111591
2019-08-19,18,0,0,Todas,0,111609
2019-08-20,29,0,0,Todas,0,111638
2019-08-21,26,0,0,Todas,0,111664
2019-08-22,21,0,0,Todas,0,111685
2019-08-23,23,0,0,Todas,0,111708
2019-08-25,1,0,0,Todas,0,111709
2019-08-26,15,0,0,Todas,0,111724
2019-08-27,16,0,0,Todas,0,111740
2019-08-28,22,0,0,Todas,0,111762
2019-08-29,31,0,0,Todas,0,111793
2019-08-30,20,0,0,Todas,0,111813
2019-09-01,1,0,0,Todas,0,111814
2019-09-02,14,0,0,Todas,0,111828
2019-09-03,24,0,0,Todas,0,111852
2019-09-04,32,0,0,Todas,0,111884
2019-09-05,19,0,0,Todas,0,111903
2019-09-06,27,0,0,Todas,0,111930
2019-09-09,20,0,0,Todas,0,111950
2019-09-10,15,0,0,Todas,0,111965
2019-09-11,25,0,0,Todas,0,111990
2019-09-12,26,0,0,Todas,0,112016
2019-09-13,22,0,0,Todas,0,112038
2019-09-16,20,0,0,Todas,0,112058
2019-09-17,27,0,0,Todas,0,112085
2019-09-18,15,0,0,Todas,0,112100
2019-09-19,24,0,0,Todas,0,112124
2019-09-20,13,0,0,Todas,0,112137
2019-09-23,15,0,0,Todas,0,112152
2019-09-24,22,0,0,Todas,0,112174
2019-09-25,29,0,0,Todas,0,112203
2019-09-26,27,0,0,Todas,0,112230
2019-09-27,32,0,0,Todas,0,112262
2019-09-30,15,0,0,Todas,0,112277
2019-10-01,18,0,0,Todas,0,112295
2019-10-02,20,0,0,Todas,0,112315
2019-10-03,15,0,0,Todas,0,112330
2019-10-04,19,0,0,Todas,0,112349
2019-10-07,11,0,0,Todas,0,112360
2019-10-08,3,0,0,Todas,0,112363
2019-10-09,4,0,0,Todas,0,112367
2019-10-10,15,0,0,Todas,0,112382
2019-10-14,18,0,0,Todas,0,112400
2019-10-15,21,0,0,Todas,0,112421
2019-10-16,15,0,0,Todas,0,112436
2019-10-17,24,0,0,Todas,0,112460
2019-10-18,26,0,0,Todas,0,112486
2019-10-21,21,0,0,Todas,0,112507
2019-10-22,25,0,0,Todas,0,112532
2019-10-23,19,0,0,Todas,0,112551
2019-10-24,25,0,0,Todas,0,112576
2019-10-25,22,0,0,Todas,0,112598
2019-10-28,23,0,0,Todas,0,112621
2019-10-29,39,0,0,Todas,0,112660
2019-10-30,13,0,0,Todas,0,112673
2019-10-31,26,0,0,Todas,0,112699
2019-11-05,24,0,0,Todas,0,112723
2019-11-06,22,0,0,Todas,0,112745
2019-11-07,30,0,0,Todas,0,112775
2019-11-08,18,0,0,Todas,0,112793
2019-11-11,24,0,0,Todas,0,112817
2019-11-12,25,0,0,Todas,0,112842
2019-11-13,20,0,0,Todas,0,112862
2019-11-14,17,0,0,Todas,0,112879
2019-11-15,16,0,0,Todas,0,112895
2019-11-16,1,0,0,Todas,0,112896
2019-11-18,21,0,0,Todas,0,112917
2019-11-19,25,0,0,Todas,0,112942
2019-11-20,27,0,0,Todas,0,112969
2019-11-21,7,0,0,Todas,0,112976
2019-11-22,29,0,0,Todas,0,113005
2019-11-25,12,0,0,Todas,0,113017
2019-11-26,15,0,0,Todas,0,113032
2019-11-27,24,0,0,Todas,0,113056
2019-11-28,27,0,0,Todas,0,113083
2019-11-29,17,0,0,Todas,0,113100
2019-12-01,1,0,0,Todas,0,113101
2019-12-02,14,0,0,Todas,0,113115
2019-12-03,25,0,0,Todas,0,113140
2019-12-04,20,0,0,Todas,0,113160
2019-12-05,13,0,0,Todas,0,113173
2019-12-06,3,0,0,Todas,0,113176
2019-12-09,14,0,0,Todas,0,113190
2019-12-10,21,0,0,Todas,0,113211
2019-12-11,17,0,0,Todas,0,113228
2019-12-12,13,0,0,Todas,0,113241
2019-12-13,20,0,0,Todas,0,113261
2019-12-15,1,0,0,Todas,0,113262
2019-12-16,20,0,0,Todas,0,113282
2019-12-17,20,0,0,Todas,0,113302
2019-12-18,14,0,0,Todas,0,113316
2019-12-19,26,0,0,Todas,0,113342
2019-12-20,21,0,0,Todas,0,113363
2019-12-23,19,0,0,Todas,0,113382
2019-12-24,17,0,0,Todas,0,113399
2019-12-26,17,0,0,Todas,0,113416
2019-12-27,11,0,0,Todas,0,113427
2020-01-02,22,0,0,Todas,0,113449
2020-01-03,9,0,0,Todas,0,113458
2020-01-04,13,0,0,Todas,0,113471
2020-01-06,14,0,0,Todas,0,113485
2020-01-07,24,0,0,Todas,0,113509
2020-01-08,19,0,0,Todas,0,113528
2020-01-09,18,0,0,Todas,0,113546
2020-01-10,18,0,0,Todas,0,113564
2020-01-11,14,0,0,Todas,0,113578
2020-01-13,25,0,0,Todas,0,113603
2020-01-14,10,0,0,Todas,0,113613
2020-01-15,15,0,0,Todas,0,113628
2020-01-16,24,0,0,Todas,0,113652
2020-01-17,21,0,0,Todas,0,113673
2020-01-20,19,0,0,Todas,0,113692
2020-01-21,21,0,0,Todas,0,113713
2020-01-22,24,0,0,Todas,0,113737
2020-01-23,22,0,0,Todas,0,113759
2020-01-24,21,0,0,Todas,0,113780
2020-01-27,25,0,0,Todas,0,113805
2020-01-28,26,0,0,Todas,0,113831
2020-01-29,26,0,0,Todas,0,113857
2020-01-30,25,0,0,Todas,0,113882
2020-01-31,27,0,0,Todas,0,113909
2020-02-03,34,0,0,Todas,0,113943
2020-02-04,27,0,0,Todas,0,113970
2020-02-05,26,0,0,Todas,0,113996
2020-02-06,22,0,0,Todas,0,114018
2020-02-07,22,0,0,Todas,0,114040
2020-02-10,23,0,0,Todas,0,114063
2020-02-11,26,0,0,Todas,0,114089
2020-02-12,32,0,0,Todas,0,114121
2020-02-13,21,0,0,Todas,0,114142
2020-02-14,24,0,0,Todas,0,114166
2020-02-17,22,0,0,Todas,0,114188
2020-02-18,31,0,0,Todas,0,114219
2020-02-19,26,0,0,Todas,0,114245
2020-02-20,32,0,0,Todas,0,114277
2020-02-21,17,0,0,Todas,0,114294
2020-02-26,18,0,0,Todas,0,114312
2020-02-27,22,0,0,Todas,0,114334
2020-02-28,19,0,0,Todas,0,114353
2020-03-01,1,0,0,Todas,0,114354
2020-03-02,12,0,0,Todas,0,114366
2020-03-03,18,0,0,Todas,0,114384
2020-03-04,15,0,0,Todas,0,114399
2020-03-05,18,0,0,Todas,0,114417
2020-03-06,21,0,0,Todas,0,114438
2020-03-09,24,0,0,Todas,0,114462
2020-03-10,24,0,0,Todas,0,114486
2020-03-11,26,0,0,Todas,0,114512
2020-03-12,23,0,0,Todas,0,114535
2020-03-13,35,0,0,Todas,0,114570
2020-03-16,4,0,0,Todas,0,114574
2020-03-18,9,0,0,Todas,0,114583
2020-03-19,1,0,0,Todas,0,114584
2020-03-20,1,0,0,Todas,0,114585
2020-03-23,1,0,0,Todas,0,114586
2020-04-04,2,0,0,Todas,0,114588
2020-04-09,1,0,0,Todas,0,114589
2020-04-17,3,0,0,Todas,0,114592
2020-04-20,1,0,0,Todas,0,114593
2020-04-22,1,0,0,Todas,0,114594
2020-04-28,2,0,0,Todas,0,114596
2020-04-29,1,0,0,Todas,0,114597
2020-04-30,1,0,0,Todas,0,114598
2020-05-01,1,0,0,Todas,0,114599
2020-05-05,2,0,0,Todas,0,114601
2020-05-06,1,0,0,Todas,0,114602
2020-05-08,1,0,0,Todas,0,114603
2020-05-11,4,0,0,Todas,0,114607
2020-05-12,5,0,0,Todas,0,114612
2020-05-13,5,0,0,Todas,0,114617
2020-05-14,9,0,0,Todas,0,114626
2020-05-15,8,0,0,Todas,0,114634
2020-05-16,1,0,0,Todas,0,114635
2020-05-18,11,0,0,Todas,0,114646
2020-05-19,10,0,0,Todas,0,114656
2020-05-20,16,0,0,Todas,0,114672
2020-05-21,12,0,0,Todas,0,114684
2020-05-22,8,0,0,Todas,0,114692
2020-05-25,4,0,0,Todas,0,114696
2020-05-26,13,0,0,Todas,0,114709
2020-05-27,10,0,0,Todas,0,114719
2020-05-28,14,0,0,Todas,0,114733
2020-05-29,6,0,0,Todas,0,114739
2020-06-01,13,0,0,Todas,0,114752
2020-06-02,5,0,0,Todas,0,114757
2020-06-03,6,0,0,Todas,0,114763
2020-06-04,7,0,0,Todas,0,114770
2020-06-05,8,0,0,Todas,0,114778
2020-06-08,5,0,0,Todas,0,114783
2020-06-09,12,0,0,Todas,0,114795
2020-06-10,11,0,0,Todas,0,114806
2020-06-11,7,0,0,Todas,0,114813
2020-06-12,10,0,0,Todas,0,114823
2020-06-15,13,0,0,Todas,0,114836
2020-06-16,8,0,0,Todas,0,114844
2020-06-17,11,0,0,Todas,0,114855
2020-06-18,10,0,0,Todas,0,114865
2020-06-19,14,0,0,Todas,0,114879
2020-06-22,14,0,0,Todas,0,114893
2020-06-23,15,0,0,Todas,0,114908
2020-06-24,10,0,0,Todas,0,114918
2020-06-25,9,0,0,Todas,0,114927
2020-06-26,9,0,0,Todas,0,114936
2020-06-28,2,0,0,Todas,0,114938
2020-06-29,9,0,0,Todas,0,114947
2020-06-30,7,0,0,Todas,0,114954
2020-07-01,16,0,0,Todas,0,114970
2020-07-02,14,0,0,Todas,0,114984
2020-07-03,10,0,0,Todas,0,114994
2020-07-06,18,0,0,Todas,0,115012
2020-07-07,12,0,0,Todas,0,115024
2020-07-08,16,0,0,Todas,0,115040
2020-07-09,13,0,0,Todas,0,115053
2020-07-10,18,0,0,Todas,0,115071
2020-07-13,19,0,0,Todas,0,115090
2020-07-14,19,0,0,Todas,0,115109
2020-07-15,27,0,0,Todas,0,115136
2020-07-16,15,0,0,Todas,0,115151
2020-07-17,20,0,0,Todas,0,115171
2020-07-19,1,0,0,Todas,0,115172
2020-07-20,17,0,0,Todas,0,115189
2020-07-21,13,0,0,Todas,0,115202
2020-07-22,9,0,0,Todas,0,115211
2020-07-23,16,0,0,Todas,0,115227
2020-07-24,8,0,0,Todas,0,115235
2020-07-27,22,0,0,Todas,0,115257
2020-07-28,19,0,0,Todas,0,115276
2020-07-29,15,0,0,Todas,0,115291
2020-07-30,14,0,0,Todas,0,115305
2020-07-31,8,0,0,Todas,0,115313
2020-08-01,4,0,0,Todas,0,115317
2020-08-03,21,0,0,Todas,0,115338
2020-08-04,15,0,0,Todas,0,115353
2020-08-05,20,0,0,Todas,0,115373
2020-08-06,16,0,0,Todas,0,115389
2020-08-07,18,0,0,Todas,0,115407
2020-08-11,16,0,0,Todas,0,115423
2020-08-12,23,0,0,Todas,0,115446
2020-08-13,15,0,0,Todas,0,115461
2020-08-14,18,0,0,Todas,0,115479
2020-08-17,27,0,0,Todas,0,115506
2020-08-18,19,0,0,Todas,0,115525
2020-08-19,15,0,0,Todas,0,115540
2020-08-20,25,0,0,Todas,0,115565
2020-08-21,22,0,0,Todas,0,115587
2020-08-24,28,0,0,Todas,0,115615
2020-08-25,20,0,0,Todas,0,115635
2020-08-26,21,0,0,Todas,0,115656
2020-08-27,16,0,0,Todas,0,115672
2020-08-28,9,0,0,Todas,0,115681
2020-08-29,2,0,0,Todas,0,115683
2020-08-31,19,0,0,Todas,0,115702
2020-09-01,15,0,0,Todas,0,115717
2020-09-02,18,0,0,Todas,0,115735
2020-09-03,6,0,0,Todas,0,115741
2020-09-04,23,0,0,Todas,0,115764
2020-09-05,4,0,0,Todas,0,115768
2020-09-07,16,0,0,Todas,0,115784
2020-09-08,20,0,0,Todas,0,115804
2020-09-09,26,0,0,Todas,0,115830
2020-09-10,18,0,0,Todas,0,115848
2020-09-11,22,0,0,Todas,0,115870
2020-09-13,1,0,0,Todas,0,115871
2020-09-14,19,0,0,Todas,0,115890
2020-09-15,17,0,0,Todas,0,115907
2020-09-16,23,0,0,Todas,0,115930
2020-09-17,25,0,0,Todas,0,115955
2020-09-18,20,0,0,Todas,0,115975
2020-09-20,1,0,0,Todas,0,115976
2020-09-21,16,0,0,Todas,0,115992
2020-09-22,16,0,0,Todas,0,116008
2020-09-23,10,0,0,Todas,0,116018
2020-09-24,18,0,0,Todas,0,116036
2020-09-25,21,0,0,Todas,0,116057
2020-09-28,22,0,0,Todas,0,116079
2020-09-29,24,0,0,Todas,0,116103
2020-09-30,17,0,0,Todas,0,116120
2020-10-01,16,0,0,Todas,0,116136
2020-10-02,17,0,0,Todas,0,116153
2020-10-03,1,0,0,Todas,0,116154
2020-10-05,14,0,0,Todas,0,116168
2020-10-06,18,0,0,Todas,0,116186
2020-10-07,29,0,0,Todas,0,116215
2020-10-08,18,0,0,Todas,0,116233
2020-10-09,2,0,0,Todas,0,116235
2020-10-10,1,0,0,Todas,0,116236
2020-10-11,1,0,0,Todas,0,116237
2020-10-12,19,0,0,Todas,0,116256
2020-10-13,29,0,0,Todas,0,116285
2020-10-14,23,0,0,Todas,0,116308
2020-10-15,27,0,0,Todas,0,116335
2020-10-16,21,0,0,Todas,0,116356
2020-10-17,1,0,0,Todas,0,116357
2020-10-18,2,0,0,Todas,0,116359
2020-10-19,23,0,0,Todas,0,116382
2020-10-20,24,0,0,Todas,0,116406
2020-10-21,24,0,0,Todas,0,116430
2020-10-22,21,0,0,Todas,0,116451
2020-10-23,21,0,0,Todas,0,116472
2020-10-24,1,0,0,Todas,0,116473
2020-10-26,22,0,0,Todas,0,116495
2020-10-27,18,0,0,Todas,0,116513
2020-10-28,23,0,0,Todas,0,116536
2020-10-29,34,0,0,Todas,0,116570
2020-10-30,39,0,0,Todas,0,116609
2020-11-01,2,0,0,Todas,0,116611
2020-11-02,1,0,0,Todas,0,116612
2020-11-03,3,0,0,Todas,0,116615
2020-11-04,24,0,0,Todas,0,116639
2020-11-05,21,0,0,Todas,0,116660
2020-11-06,32,0,0,Todas,0,116692
2020-11-09,19,0,0,Todas,0,116711
2020-11-10,26,0,0,Todas,0,116737
2020-11-11,31,0,0,Todas,0,116768
2020-11-12,20,0,0,Todas,0,116788
2020-11-13,28,0,0,Todas,0,116816
2020-11-14,1,0,0,Todas,0,116817
2020-11-16,30,0,0,Todas,0,116847
2020-11-17,29,0,0,Todas,0,116876
2020-11-18,19,0,0,Todas,0,116895
2020-11-19,26,0,0,Todas,0,116921
2020-11-20,24,0,0,Todas,0,116945
2020-11-21,1,0,0,Todas,0,116946
2020-11-22,1,0,0,Todas,0,116947
2020-11-23,26,0,0,Todas,0,116973
2020-11-24,24,0,0,Todas,0,116997
2020-11-25,22,0,0,Todas,0,117019
2020-11-26,26,0,0,Todas,0,117045
2020-11-27,22,0,0,Todas,0,117067
2020-11-30,18,0,0,Todas,0,117085
2020-12-01,41,0,0,Todas,0,117126
2020-12-02,32,0,0,Todas,0,117158
2020-12-03,29,0,0,Todas,0,117187
2020-12-04,22,0,0,Todas,0,117209
2020-12-05,1,0,0,Todas,0,117210
2020-12-06,1,0,0,Todas,0,117211
2020-12-07,3,0,0,Todas,0,117214
2020-12-08,28,0,0,Todas,0,117242
2020-12-09,27,0,0,Todas,0,117269
2020-12-10,26,0,0,Todas,0,117295
2020-12-11,18,0,0,Todas,0,117313
2020-12-14,31,0,0,Todas,0,117344
2020-12-15,21,0,0,Todas,0,117365
2020-12-16,33,0,0,Todas,0,117398
2020-12-17,32,0,0,Todas,0,117430
2020-12-18,31,0,0,Todas,0,117461
2020-12-19,1,0,0,Todas,0,117462
2020-12-20,1,0,0,Todas,0,117463
2020-12-21,24,0,0,Todas,0,117487
2020-12-22,22,0,0,Todas,0,117509
2020-12-23,39,0,0,Todas,0,117548
2020-12-24,4,0,0,Todas,0,117552
2020-12-25,1,0,0,Todas,0,117553
2020-12-28,4,0,0,Todas,0,117557
2020-12-29,2,0,0,Todas,0,117559
2020-12-30,3,0,0,Todas,0,117562
2020-12-31,2,0,0,Todas,0,117564
2021-01-01,2,0,0,Todas,0,117566
2021-01-02,1,0,0,Todas,0,117567
2021-01-04,24,0,0,Todas,0,117591
2021-01-05,21,0,0,Todas,0,117612
2021-01-06,36,0,0,Todas,0,117648
2021-01-07,21,0,0,Todas,0,117669
2021-01-08,26,0,0,Todas,0,117695
2021-01-09,3,0,0,Todas,0,117698
2021-01-11,30,0,0,Todas,0,117728
2021-01-12,35,0,0,Todas,0,117763
2021-01-13,42,0,0,Todas,0,117805
2021-01-14,24,0,0,Todas,0,117829
2021-01-15,26,0,0,Todas,0,117855
2021-01-16,1,0,0,Todas,0,117856
2021-01-17,1,0,0,Todas,0,117857
2021-01-18,30,0,0,Todas,0,117887
2021-01-19,27,0,0,Todas,0,117914
2021-01-20,40,0,0,Todas,0,117954
2021-01-21,25,0,0,Todas,0,117979
2021-01-22,29,0,0,Todas,0,118008
2021-01-23,1,0,0,Todas,0,118009
2021-01-24,2,0,0,Todas,0,118011
2021-01-25,32,0,0,Todas,0,118043
2021-01-26,39,0,0,Todas,0,118082
2021-01-27,26,0,0,Todas,0,118108
2021-01-28,21,0,0,Todas,0,118129
2021-01-29,29,0,0,Todas,0,118158
2021-02-01,22,0,0,Todas,0,118180
2021-02-02,34,0,0,Todas,0,118214
2021-02-03,29,0,0,Todas,0,118243
2021-02-04,37,0,0,Todas,0,118280
2021-02-05,28,0,0,Todas,0,118308
2021-02-08,24,0,0,Todas,0,118332
2021-02-09,22,0,0,Todas,0,118354
2021-02-10,24,0,0,Todas,0,118378
2021-02-11,17,0,0,Todas,0,118395
2021-02-12,16,0,0,Todas,0,118411
2021-02-14,1,0,0,Todas,0,118412
2021-02-15,5,0,0,Todas,0,118417
2021-02-16,2,0,0,Todas,0,118419
2021-02-17,35,0,0,Todas,0,118454
2021-02-18,22,0,0,Todas,0,118476
2021-02-19,25,0,0,Todas,0,118501
2021-02-20,3,0,0,Todas,0,118504
2021-02-21,2,0,0,Todas,0,118506
2021-02-22,33,0,0,Todas,0,118539
2021-02-23,24,0,0,Todas,0,118563
2021-02-24,25,0,0,Todas,0,118588
2021-02-25,25,0,0,Todas,0,118613
2021-02-26,23,0,0,Todas,0,118636
2021-02-27,2,0,0,Todas,0,118638
2021-02-28,1,0,0,Todas,0,118639
2021-03-01,42,0,0,Todas,0,118681
2021-03-02,21,0,0,Todas,0,118702
2021-03-03,28,0,0,Todas,0,118730
2021-03-04,23,0,0,Todas,0,118753
2021-03-05,21,0,0,Todas,0,118774
2021-03-08,19,0,0,Todas,0,118793
2021-03-09,24,0,0,Todas,0,118817
2021-03-10,38,0,0,Todas,0,118855
2021-03-11,33,0,0,Todas,0,118888
2021-03-12,35,0,0,Todas,0,118923
2021-03-13,1,0,0,Todas,0,118924
2021-03-14,1,0,0,Todas,0,118925
2021-03-15,24,0,0,Todas,0,118949
2021-03-16,22,0,0,Todas,0,118971
2021-03-17,20,0,0,Todas,0,118991
2021-03-18,30,0,0,Todas,0,119021
2021-03-19,26,0,0,Todas,0,119047
2021-03-22,20,0,0,Todas,0,119067
2021-03-23,17,0,0,Todas,0,119084
2021-03-24,15,0,0,Todas,0,119099
2021-03-25,33,0,0,Todas,0,119132
2021-03-26,24,0,0,Todas,0,119156
2021-03-28,1,0,0,Todas,0,119157
2021-03-29,21,0,0,Todas,0,119178
2021-03-30,23,0,0,Todas,0,119201
2021-03-31,20,0,0,Todas,0,119221
2021-04-01,19,0,0,Todas,0,119240
2021-04-03,1,0,0,Todas,0,119241
2021-04-04,1,0,0,Todas,0,119242
2021-04-05,9,0,0,Todas,0,119251
2021-04-06,16,0,0,Todas,0,119267
2021-04-07,17,0,0,Todas,0,119284
2021-04-08,19,0,0,Todas,0,119303
2021-04-09,13,0,0,Todas,0,119316
2021-04-12,18,0,0,Todas,0,119334
2021-04-13,19,0,0,Todas,0,119353
2021-04-14,18,0,0,Todas,0,119371
2021-04-15,18,0,0,Todas,0,119389
2021-04-16,28,0,0,Todas,0,119417
2021-04-17,1,0,0,Todas,0,119418
2021-04-18,3,0,0,Todas,0,119421
2021-04-19,27,0,0,Todas,0,119448
2021-04-20,26,0,0,Todas,0,119474
2021-04-21,23,0,0,Todas,0,119497
2021-04-22,29,0,0,Todas,0,119526
2021-04-23,25,0,0,Todas,0,119551
2021-04-24,4,0,0,Todas,0,119555
2021-04-26,21,0,0,Todas,0,119576
2021-04-27,13,0,0,Todas,0,119589
2021-04-28,40,0,0,Todas,0,119629
2021-04-29,32,0,0,Todas,0,119661
2021-04-30,1,0,0,Todas,0,119662
2021-05-01,4,0,0,Todas,0,119666
2021-05-02,3,0,0,Todas,0,119669
2021-05-03,29,0,0,Todas,0,119698
2021-05-04,31,0,0,Todas,0,119729
2021-05-05,29,0,0,Todas,0,119758
2021-05-06,24,0,0,Todas,0,119782
2021-05-07,23,0,0,Todas,0,119805
2021-05-08,5,0,0,Todas,0,119810
2021-05-09,1,0,0,Todas,0,119811
2021-05-10,25,0,0,Todas,0,119836
2021-05-11,27,0,0,Todas,0,119863
2021-05-12,16,0,0,Todas,0,119879
2021-05-13,21,0,0,Todas,0,119900
2021-05-14,17,0,0,Todas,0,119917
2021-05-15,4,0,0,Todas,0,119921
2021-05-16,6,0,0,Todas,0,119927
2021-05-17,23,0,0,Todas,0,119950
2021-05-18,16,0,0,Todas,0,119966
2021-05-19,23,0,0,Todas,0,119989
2021-05-20,27,0,0,Todas,0,120016
2021-05-21,28,0,0,Todas,0,120044
2021-05-22,4,0,0,Todas,0,120048
2021-05-23,1,0,0,Todas,0,120049
2021-05-24,4,0,0,Todas,0,120053
2021-05-25,26,0,0,Todas,0,120079
2021-05-26,38,0,0,Todas,0,120117
2021-05-27,31,0,0,Todas,0,120148
2021-05-28,29,0,0,Todas,0,120177
2021-05-29,1,0,0,Todas,0,120178
2021-05-30,2,0,0,Todas,0,120180
